player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,ensemble_confidence,ensemble_strength,prediction_quality,ensemble_adjusted_edge,kelly_full,kelly_quarter,confidence_level,odds
Ryan Fernandez,pitcher_strikeouts,prizepicks,6.0,5.107092960225496,0.30870186878290695,0.5238095238095238,UNDER,0.4517260755558955,0.4517260755558955,0.5,0.7,0.935354847709213,0.29576692222550555,0.007915246129006572,0.0009894057661258215,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,6.5,8.935918334536888,0.7819668392019701,0.5238095238095238,OVER,0.4928457839310336,0.4928457839310336,0.5,0.7,0.8572857658086201,0.2957567727120061,0.3395705198930068,0.04244631498662585,ELITE,-110
Adrian Morejon,pitcher_strikeouts,underdog,3.5,4.691729565047534,0.7659986775623444,0.5238095238095238,OVER,0.4623611117099301,0.4623611117099301,0.5,0.7,0.9136240959549926,0.29569697688351115,0.25989789072874026,0.03248723634109253,ELITE,-110
Ryan Ritter,hitter_strikeouts,prizepicks,1.5,0.7346802526685521,0.30495106502783664,0.5238095238095238,UNDER,0.45960276344154316,0.45960276344154316,0.5,0.7,0.9188791470071687,0.2956235766633119,0.03153885782567694,0.0039423572282096175,ELITE,-110
Miles Mikolas,pitcher_strikeouts,prizepicks,5.5,7.311051271980471,0.7604512544065458,0.5238095238095238,OVER,0.45177057659431463,0.45177057659431463,0.5,0.7,0.934374870060678,0.29548615166178516,0.2302070153963403,0.02877587692454254,ELITE,-110
Christian Vazquez,hitter_strikeouts,prizepicks,1.5,0.7355504267290924,0.3051542829318401,0.5238095238095238,UNDER,0.4591760058431359,0.4591760058431359,0.5,0.7,0.9191713654105378,0.29544300537821455,0.030276403670527512,0.003784550458815939,ELITE,-110
Jackson Holliday,total_bases,underdog,1.5,2.7082059633613507,0.7897259294895915,0.5238095238095238,OVER,0.5076585926619473,0.5076585926619473,0.5,0.7,0.8313468922910155,0.29542827534803834,0.37552222339684127,0.04694027792460516,ELITE,-110
Jackson Holliday,total_bases,underdog,1.5,2.7082059633613507,0.7897259294895915,0.5238095238095238,OVER,0.5076585926619473,0.5076585926619473,0.5,0.7,0.8313468922910155,0.29542827534803834,0.37552222339684127,0.04694027792460516,ELITE,-110
Bryan Abreu,pitcher_strikeouts,underdog,6.5,8.930543490275767,0.7815982084896824,0.5238095238095238,OVER,0.49214203438939363,0.49214203438939363,0.5,0.7,0.8575089062130785,0.2954113243275097,0.3378202414617465,0.04222753018271831,ELITE,-110
Max Muncy,rbi,prizepicks,0.5,1.5183315221643439,0.8457397835464768,0.5238095238095238,OVER,0.614594132225092,0.614594132225092,0.5,0.7,0.6865664225634515,0.29537178628318916,0.5947445195744053,0.07434306494680067,ELITE,-110
Max Muncy,rbi,underdog,0.5,1.5183315221643439,0.8457397835464768,0.5238095238095238,OVER,0.614594132225092,0.614594132225092,0.5,0.7,0.6865664225634515,0.29537178628318916,0.5947445195744053,0.07434306494680067,ELITE,-110
Max Muncy,rbi,underdog,0.5,1.5183315221643439,0.8457397835464768,0.5238095238095238,OVER,0.614594132225092,0.614594132225092,0.5,0.7,0.6865664225634515,0.29537178628318916,0.5947445195744053,0.07434306494680067,ELITE,-110
Bryan Abreu,pitcher_strikeouts,underdog,6.5,8.927810692366215,0.7814104731096339,0.5238095238095238,OVER,0.4917836304820281,0.4917836304820281,0.5,0.7,0.8576224344250181,0.2952352720690593,0.33692734406340547,0.04211591800792568,ELITE,-110
Riley Greene,hits,underdog,0.5,1.1600416813107273,0.7453864591686103,0.5238095238095238,OVER,0.423010512958256,0.423010512958256,0.5,0.7,0.9965224461994382,0.29507762979886826,0.14347815421706017,0.01793476927713252,ELITE,-110
Riley Greene,hits,underdog,0.5,1.1600416813107273,0.7453864591686103,0.5238095238095238,OVER,0.423010512958256,0.423010512958256,0.5,0.7,0.9965224461994382,0.29507762979886826,0.14347815421706017,0.01793476927713252,ELITE,-110
Michael Tonkin,pitcher_strikeouts,underdog,4.5,5.882713483399432,0.7490688805677392,0.5238095238095238,OVER,0.4300405901747748,0.4300405901747748,0.5,0.7,0.9800448615622277,0.2950213494647831,0.16556321815973588,0.020695402269966984,ELITE,-110
Christian Bethancourt,hits,underdog,0.5,1.159389636390973,0.7451772022994403,0.5238095238095238,OVER,0.4226110225716586,0.4226110225716586,0.5,0.7,0.9967473364246109,0.29486548776438726,0.1422047664412354,0.017775595805154424,ELITE,-110
Bryce Rainer,total_bases,underdog,1.5,2.704711057521493,0.7890532935824747,0.5238095238095238,OVER,0.5063744695665424,0.5063744695665424,0.5,0.7,0.8318093742918311,0.29484492148125246,0.3724708647761878,0.046558858097023474,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,6.5,5.563259532288955,0.31522800435927745,0.5238095238095238,UNDER,0.4380211908455174,0.4380211908455174,0.5,0.7,0.9609590336395704,0.29464429418799354,0.0,0.0,ELITE,-110
Luke Raley,hitter_strikeouts,prizepicks,0.5,1.8482551798619102,0.8156301987177169,0.5238095238095238,OVER,0.5571121975520049,0.5571121975520049,0.5,0.7,0.7553891753526861,0.2945855664414122,0.4846918310201175,0.060586478877514685,ELITE,-110
Ryan Yarbrough,pitcher_strikeouts,prizepicks,4.5,5.880039891363092,0.7487523585160261,0.5238095238095238,OVER,0.4294363208033224,0.4294363208033224,0.5,0.7,0.9798810122289299,0.2945575477016389,0.1636885683503989,0.020461071043799864,ELITE,-110
Ryan Yarbrough,pitcher_strikeouts,underdog,4.5,5.880039891363092,0.7487523585160261,0.5238095238095238,OVER,0.4294363208033224,0.4294363208033224,0.5,0.7,0.9798810122289299,0.2945575477016389,0.1636885683503989,0.020461071043799864,ELITE,-110
Matt Waldron,pitcher_strikeouts,prizepicks,6.5,5.563873049594327,0.3153588191718598,0.5238095238095238,UNDER,0.4377464797390944,0.4377464797390944,0.5,0.7,0.960994753892955,0.2944704493950649,0.0,0.0,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,6.0,8.093121420477699,0.7700288758511132,0.5238095238095238,OVER,0.4700551266248524,0.4700551266248524,0.5,0.7,0.8947484800068556,0.2944067770469117,0.280785995340153,0.03509824941751913,ELITE,-110
Ryan Walker,pitcher_strikeouts,prizepicks,4.5,5.878497189884846,0.7485694935909175,0.5238095238095238,OVER,0.42908721503720604,0.42908721503720604,0.5,0.7,0.9797865009233275,0.29428970270856764,0.16260352304275996,0.020325440380344995,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,4.5,5.878497189884846,0.7485694935909175,0.5238095238095238,OVER,0.42908721503720604,0.42908721503720604,0.5,0.7,0.9797865009233275,0.29428970270856764,0.16260352304275996,0.020325440380344995,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,6.0,5.112211032188864,0.309886260514747,0.5238095238095238,UNDER,0.44923885291903143,0.44923885291903143,0.5,0.7,0.9356317959135279,0.29422550832553657,0.0003108462110169014,3.885577637711268e-05,ELITE,-110
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,5.564817265562214,0.3155601347540191,0.5238095238095238,UNDER,0.4373237170165599,0.4373237170165599,0.5,0.7,0.9610497350167159,0.29420288964870306,0.0,0.0,ELITE,-110
Austin Hays,hitter_strikeouts,underdog,0.5,1.8449193832168693,0.8150372498519624,0.5238095238095238,OVER,0.5559802042628371,0.5559802042628371,0.5,0.7,0.7559357625191194,0.2941997237584745,0.4823585883998412,0.06029482354998015,ELITE,-110
Austin Hays,hitter_strikeouts,underdog,0.5,1.8449193832168693,0.8150372498519624,0.5238095238095238,OVER,0.5559802042628371,0.5559802042628371,0.5,0.7,0.7559357625191194,0.2941997237584745,0.4823585883998412,0.06029482354998015,ELITE,-110
Dillon Dingler,hitter_strikeouts,prizepicks,1.5,0.7416017486398134,0.30656915006670094,0.5238095238095238,UNDER,0.4562047848599281,0.4562047848599281,0.5,0.7,0.9212109160570698,0.2941825794393029,0.021431869999695197,0.0026789837499618997,ELITE,-110
Addison Barger,hits,underdog,0.5,1.1572926430984938,0.7445036169809416,0.5238095238095238,OVER,0.4213250869636157,0.4213250869636157,0.5,0.7,0.9974714542573673,0.29418182304609664,0.13809210500486438,0.017261513125608047,ELITE,-110
Spencer Jones,hitter_strikeouts,prizepicks,1.5,0.7425414375173002,0.30678911945981713,0.5238095238095238,UNDER,0.4557428491343841,0.4557428491343841,0.5,0.7,0.9215287977996938,0.2939861119080313,0.02004810894098469,0.0025060136176230864,ELITE,-110
Spencer Jones,hitter_strikeouts,prizepicks,1.5,0.7425414375173002,0.30678911945981713,0.5238095238095238,UNDER,0.4557428491343841,0.4557428491343841,0.5,0.7,0.9215287977996938,0.2939861119080313,0.02004810894098469,0.0025060136176230864,ELITE,-110
Kyle Hendricks,pitcher_strikeouts,underdog,4.5,3.683168563820961,0.29303004966308244,0.5238095238095238,UNDER,0.484636895707527,0.484636895707527,0.5,0.7,0.8665399111712886,0.29397004878971067,0.1023316071598372,0.01279145089497965,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,4.5,5.875898569072724,0.7482610884689382,0.5238095238095238,OVER,0.4284984416225184,0.4284984416225184,0.5,0.7,0.9796273534541252,0.29383815602811925,0.16077024351312705,0.02009628043914088,ELITE,-110
Ryan Pressly,pitcher_strikeouts,underdog,4.5,5.875898569072724,0.7482610884689382,0.5238095238095238,OVER,0.4284984416225184,0.4284984416225184,0.5,0.7,0.9796273534541252,0.29383815602811925,0.16077024351312705,0.02009628043914088,ELITE,-110
Trevor Larnach,runs,underdog,0.5,1.4586736980409003,0.8311384236806665,0.5238095238095238,OVER,0.5867188088449086,0.5867188088449086,0.5,0.7,0.7152785260180546,0.2937671553443585,0.5433317712030061,0.06791647140037577,ELITE,-110
Hunter Bishop,hits,prizepicks,1.5,2.432060184777648,0.8243472885318627,0.5238095238095238,OVER,0.5737539144699195,0.5737539144699195,0.5,0.7,0.731187763194165,0.2936652889416097,0.5182008605281083,0.06477510756601354,ELITE,-110
Jeff Hoffman,pitcher_strikeouts,prizepicks,6.5,8.898908414241115,0.7794121932579832,0.5238095238095238,OVER,0.4879687325834223,0.4879687325834223,0.5,0.7,0.8588261856042664,0.2933562277091382,0.3273590349046342,0.040919879363079274,ELITE,-110
Michael Kopech,pitcher_strikeouts,underdog,4.5,3.6856345954785157,0.29359579237616895,0.5238095238095238,UNDER,0.4834488360100453,0.4834488360100453,0.5,0.7,0.8666459477188733,0.2932852822602583,0.09910976298467072,0.01238872037308384,ELITE,-110
Ryan Pepiot,pitcher_strikeouts,underdog,6.5,8.8974706618659,0.7793121757824956,0.5238095238095238,OVER,0.4877777901302187,0.4877777901302187,0.5,0.7,0.8588862132032767,0.29326193333472433,0.32687701230654287,0.04085962653831786,ELITE,-110
Ryan Thompson,pitcher_strikeouts,prizepicks,4.5,5.871467684460925,0.7477341389075324,0.5238095238095238,OVER,0.427492447005289,0.427492447005289,0.5,0.7,0.9793561463439049,0.29306714884315804,0.15762813151567182,0.019703516439458977,ELITE,-110
Ryan Thompson,pitcher_strikeouts,underdog,4.5,5.871467684460925,0.7477341389075324,0.5238095238095238,OVER,0.427492447005289,0.427492447005289,0.5,0.7,0.9793561463439049,0.29306714884315804,0.15762813151567182,0.019703516439458977,ELITE,-110
Michael Helman,rbi,prizepicks,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,prizepicks,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,prizepicks,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Michael Helman,rbi,underdog,0.5,1.5036207733232023,0.8422192810983073,0.5238095238095238,OVER,0.6078731730058594,0.6078731730058594,0.5,0.7,0.6887150834389011,0.2930559961469,0.5826573759043573,0.07283217198804466,ELITE,-110
Nick Mears,pitcher_strikeouts,prizepicks,5.5,7.286143465036276,0.7581634665944557,0.5238095238095238,OVER,0.44740298168032433,0.44740298168032433,0.5,0.7,0.9357208856469095,0.29305101998128674,0.21762944400642611,0.027203680500803264,ELITE,-110
Nick Mears,pitcher_strikeouts,prizepicks,5.5,7.286143465036276,0.7581634665944557,0.5238095238095238,OVER,0.44740298168032433,0.44740298168032433,0.5,0.7,0.9357208856469095,0.29305101998128674,0.21762944400642611,0.027203680500803264,ELITE,-110
Ryan Helsley,pitcher_strikeouts,prizepicks,6.0,8.07542814170742,0.7686173355517181,0.5238095238095238,OVER,0.4673603678714616,0.4673603678714616,0.5,0.7,0.8955908211952912,0.292994558959295,0.27353328402615235,0.03419166050326904,ELITE,-110
Adrian Morejon,pitcher_strikeouts,underdog,3.5,4.677016617666832,0.7639380816245531,0.5238095238095238,OVER,0.4584272467377831,0.4584272467377831,0.5,0.7,0.9128807307756602,0.29294258000662293,0.24899940802849474,0.031124926003561842,ELITE,-110
A.J. Puk,pitcher_strikeouts,underdog,3.5,4.676727843130601,0.7638974079649073,0.5238095238095238,OVER,0.45834959702391387,0.45834959702391387,0.5,0.7,0.9128661582137544,0.2928882850278299,0.24878275843075676,0.031097844803844595,ELITE,-110
Cal Raleigh,hitter_strikeouts,prizepicks,1.5,0.7479906535117313,0.30806608261909696,0.5238095238095238,UNDER,0.45306122649989644,0.45306122649989644,0.5,0.7,0.9233783919776232,0.2928428627550188,0.011968242544750663,0.001496030318093833,ELITE,-110
Cal Raleigh,hitter_strikeouts,underdog,1.5,0.7479906535117313,0.30806608261909696,0.5238095238095238,UNDER,0.45306122649989644,0.45306122649989644,0.5,0.7,0.9233783919776232,0.2928428627550188,0.011968242544750663,0.001496030318093833,ELITE,-110
Ryan Fernandez,pitcher_strikeouts,prizepicks,6.0,8.072736243163892,0.7684016141960892,0.5238095238095238,OVER,0.46694853619253385,0.46694853619253385,0.5,0.7,0.895719187850704,0.292778334524516,0.2724189354787556,0.03405236693484445,ELITE,-110
Austin Hendrick,rbi,prizepicks,0.5,1.5013035774333976,0.8416599680524921,0.5238095238095238,OVER,0.6068053935547575,0.6068053935547575,0.5,0.7,0.6890583629282656,0.2926870317692182,0.5807195848104645,0.07258994810130806,ELITE,-110
Austin Hendrick,rbi,underdog,0.5,1.5013035774333976,0.8416599680524921,0.5238095238095238,OVER,0.6068053935547575,0.6068053935547575,0.5,0.7,0.6890583629282656,0.2926870317692182,0.5807195848104645,0.07258994810130806,ELITE,-110
Austin Hendrick,rbi,underdog,0.5,1.5013035774333976,0.8416599680524921,0.5238095238095238,OVER,0.6068053935547575,0.6068053935547575,0.5,0.7,0.6890583629282656,0.2926870317692182,0.5807195848104645,0.07258994810130806,ELITE,-110
Austin Hendrick,rbi,underdog,0.5,1.5013035774333976,0.8416599680524921,0.5238095238095238,OVER,0.6068053935547575,0.6068053935547575,0.5,0.7,0.6890583629282656,0.2926870317692182,0.5807195848104645,0.07258994810130806,ELITE,-110
Austin Hendrick,rbi,underdog,0.5,1.5013035774333976,0.8416599680524921,0.5238095238095238,OVER,0.6068053935547575,0.6068053935547575,0.5,0.7,0.6890583629282656,0.2926870317692182,0.5807195848104645,0.07258994810130806,ELITE,-110
Bryan King,pitcher_strikeouts,prizepicks,6.0,8.070723052186015,0.7682401152478247,0.5238095238095238,OVER,0.4666402200185742,0.4666402200185742,0.5,0.7,0.8958152258938001,0.2926163898749501,0.27158364456694234,0.03394795557086779,ELITE,-110
Carlos Santana,hitter_strikeouts,prizepicks,1.5,0.749218143263255,0.30835405288027196,0.5238095238095238,UNDER,0.452456488951429,0.452456488951429,0.5,0.7,0.9237964974690536,0.2925844038253329,0.010134994332014499,0.0012668742915018124,ELITE,-110
Carlos Santana,hitter_strikeouts,prizepicks,1.5,0.749218143263255,0.30835405288027196,0.5238095238095238,UNDER,0.452456488951429,0.452456488951429,0.5,0.7,0.9237964974690536,0.2925844038253329,0.010134994332014499,0.0012668742915018124,ELITE,-110
Bryan Abreu,pitcher_strikeouts,underdog,6.5,8.886949273394794,0.7785784766432975,0.5238095238095238,OVER,0.4863770917735678,0.4863770917735678,0.5,0.7,0.8593259156072436,0.29256950780309665,0.3233318642888961,0.04041648303611201,ELITE,-110
Bryan Abreu,pitcher_strikeouts,prizepicks,6.0,5.117875648953782,0.31119666490562015,0.5238095238095238,UNDER,0.4464870036981977,0.4464870036981977,0.5,0.7,0.9359385853147938,0.2925190902219126,0.0,0.0,ELITE,-110
Michael Lorenzen,pitcher_strikeouts,underdog,4.5,5.868031217435008,0.7473245031384845,0.5238095238095238,OVER,0.42671041508256125,0.42671041508256125,0.5,0.7,0.9791459393003827,0.29246823912968944,0.15517702341824577,0.01939712792728072,ELITE,-110
Nick Sandlin,pitcher_strikeouts,prizepicks,5.5,7.279177528168852,0.7575187157975508,0.5238095238095238,OVER,0.4461720937953242,0.4461720937953242,0.5,0.7,0.9360982928639687,0.2923626547277418,0.21404841011392284,0.026756051264240355,ELITE,-110
Nick Sandlin,pitcher_strikeouts,prizepicks,5.5,7.279177528168852,0.7575187157975508,0.5238095238095238,OVER,0.4461720937953242,0.4461720937953242,0.5,0.7,0.9360982928639687,0.2923626547277418,0.21404841011392284,0.026756051264240355,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,6.0,8.067397634842466,0.7679730349554396,0.5238095238095238,OVER,0.4661303394603845,0.4661303394603845,0.5,0.7,0.8959739312066685,0.29234844289071366,0.2702003190383287,0.03377503987979109,ELITE,-110
Bryan King,pitcher_strikeouts,prizepicks,6.0,8.066284881071283,0.7678835768893418,0.5238095238095238,OVER,0.46595955587965243,0.46595955587965243,0.5,0.7,0.8960270563138975,0.29225865845132315,0.2697364304648805,0.03371705380811006,ELITE,-110
Michael Stefanic,hits,underdog,0.5,1.1510278633801951,0.7424857497247954,0.5238095238095238,OVER,0.4174727949291548,0.4174727949291548,0.5,0.7,0.9996426420285798,0.292126525388625,0.1256449557781988,0.01570561947227485,ELITE,-110
Michael Stefanic,hits,underdog,0.5,1.1510278633801951,0.7424857497247954,0.5238095238095238,OVER,0.4174727949291548,0.4174727949291548,0.5,0.7,0.9996426420285798,0.292126525388625,0.1256449557781988,0.01570561947227485,ELITE,-110
Michael Conforto,hitter_strikeouts,prizepicks,2.5,1.6061256403169017,0.2756155918636881,0.5238095238095238,UNDER,0.521207257086255,0.521207257086255,0.5,0.7,0.800498342194002,0.29205788166592106,0.19558211669378073,0.02444776458672259,ELITE,-110
Adrian Morejon,pitcher_strikeouts,underdog,3.5,4.671996608357626,0.7632297506841436,0.5238095238095238,OVER,0.4570749785788194,0.4570749785788194,0.5,0.7,0.9126275003747075,0.2919974366289476,0.24521791365021797,0.030652239206277247,ELITE,-110
Jeffrey Springs,pitcher_strikeouts,prizepicks,6.5,5.573062807850368,0.3173175758267369,0.5238095238095238,UNDER,0.4336330907638525,0.4336330907638525,0.5,0.7,0.9615302239465573,0.2918659260109634,0.0,0.0,ELITE,-110
Ryan Pressly,pitcher_strikeouts,underdog,6.5,8.875962888034998,0.7778090031681713,0.5238095238095238,OVER,0.48490809695741777,0.48490809695741777,0.5,0.7,0.8597858478964646,0.29184198350607615,0.3195964094293202,0.03994955117866503,ELITE,-110
Ryan Mountcastle,hits,prizepicks,1.5,1.0228009711918196,0.3166102013171491,0.5238095238095238,UNDER,0.43511857723398695,0.43511857723398695,0.5,0.7,0.9581159067850202,0.2918258211298845,0.0,0.0,ELITE,-110
Andy Ibanez,runs,underdog,0.5,1.446998515187595,0.8281802322275807,0.5238095238095238,OVER,0.5810713524344722,0.5810713524344722,0.5,0.7,0.717367845947978,0.29178933310659694,0.5324854486996052,0.06656068108745065,ELITE,-110
Andy Ibanez,runs,underdog,0.5,1.446998515187595,0.8281802322275807,0.5238095238095238,OVER,0.5810713524344722,0.5810713524344722,0.5,0.7,0.717367845947978,0.29178933310659694,0.5324854486996052,0.06656068108745065,ELITE,-110
Andy Ibanez,runs,underdog,0.5,1.446998515187595,0.8281802322275807,0.5238095238095238,OVER,0.5810713524344722,0.5810713524344722,0.5,0.7,0.717367845947978,0.29178933310659694,0.5324854486996052,0.06656068108745065,ELITE,-110
Nolan Gorman,total_bases,underdog,1.5,2.6861494787562865,0.785459816188631,0.5238095238095238,OVER,0.4995141945419319,0.4995141945419319,0.5,0.7,0.8342811729485033,0.29171470168880886,0.3559621439390805,0.04449526799238506,ELITE,-110
Nolan Gorman,total_bases,underdog,1.5,2.6861494787562865,0.785459816188631,0.5238095238095238,OVER,0.4995141945419319,0.4995141945419319,0.5,0.7,0.8342811729485033,0.29171470168880886,0.3559621439390805,0.04449526799238506,ELITE,-110
Ryan Fernandez,pitcher_strikeouts,underdog,6.5,8.873791202498314,0.7776564945885995,0.5238095238095238,OVER,0.484616944214599,0.484616944214599,0.5,0.7,0.8598768595072779,0.29169762723868414,0.3188539123310919,0.03985673904138649,ELITE,-110
Anthony Santander,hitter_strikeouts,prizepicks,1.5,0.7541715986278504,0.30951733534794135,0.5238095238095238,UNDER,0.4500135957693232,0.4500135957693232,0.5,0.7,0.9254892346301697,0.291537916825205,0.002687144121608306,0.00033589301520103827,ELITE,-110
Byron Buxton,hits,underdog,0.5,1.1494516584796701,0.7419767584835213,0.5238095238095238,OVER,0.41650108437763145,0.41650108437763145,0.5,0.7,0.9998093179786587,0.29149516557627997,0.12247479031448937,0.01530934878931117,ELITE,-110
Max Muncy,hitter_strikeouts,prizepicks,1.5,0.7544011158844985,0.3095712821967159,0.5238095238095238,UNDER,0.44990030738689657,0.44990030738689657,0.5,0.7,0.9255678813893609,0.2914892920411584,0.0023400965823680885,0.00029251207279601106,ELITE,-110
Max Muncy,hitter_strikeouts,prizepicks,1.5,0.7544011158844985,0.3095712821967159,0.5238095238095238,UNDER,0.44990030738689657,0.44990030738689657,0.5,0.7,0.9255678813893609,0.2914892920411584,0.0023400965823680885,0.00029251207279601106,ELITE,-110
Jacob Melton,hitter_strikeouts,prizepicks,1.5,0.7544497236927303,0.3095827077381701,0.5238095238095238,UNDER,0.4498763137498428,0.4498763137498428,0.5,0.7,0.9255845398588423,0.2914789925988783,0.002266575551023033,0.00028332194387787913,ELITE,-110
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,7.268565659916785,0.756532336908597,0.5238095238095238,OVER,0.4442890068255032,0.4442890068255032,0.5,0.7,0.9366740484855098,0.2913077879045953,0.20853844250412404,0.026067305313015505,ELITE,-110
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,7.268565659916785,0.756532336908597,0.5238095238095238,OVER,0.4442890068255032,0.4442890068255032,0.5,0.7,0.9366740484855098,0.2913077879045953,0.20853844250412404,0.026067305313015505,ELITE,-110
Sal Frelick,home_runs,underdog,0.5,0.2029732249170157,0.27623814850653927,0.5238095238095238,UNDER,0.5198998881362676,0.5198998881362676,0.5,0.7,0.8003410183206374,0.29126804412703616,0.19243234977574503,0.02405404372196813,ELITE,-110
Ryan Helsley,pitcher_strikeouts,prizepicks,4.5,5.861132712060102,0.7464996740179595,0.5238095238095238,OVER,0.4251357413070135,0.4251357413070135,0.5,0.7,0.9787243125692034,0.29126348031151383,0.15021876570690285,0.018777345713362856,ELITE,-110
Ryan Helsley,pitcher_strikeouts,underdog,4.5,5.861132712060102,0.7464996740179595,0.5238095238095238,OVER,0.4251357413070135,0.4251357413070135,0.5,0.7,0.9787243125692034,0.29126348031151383,0.15021876570690285,0.018777345713362856,ELITE,-110
Ryan Pepiot,pitcher_strikeouts,prizepicks,4.5,5.860968985710408,0.7464800570732317,0.5238095238095238,OVER,0.42509829077616956,0.42509829077616956,0.5,0.7,0.9787143115481521,0.29123484669810645,0.15010047045133154,0.018762558806416443,ELITE,-110
Ryan Pepiot,pitcher_strikeouts,underdog,4.5,5.860968985710408,0.7464800570732317,0.5238095238095238,OVER,0.42509829077616956,0.42509829077616956,0.5,0.7,0.9787143115481521,0.29123484669810645,0.15010047045133154,0.018762558806416443,ELITE,-110
Ryan Fernandez,pitcher_strikeouts,prizepicks,6.0,5.12221752987649,0.31220073581563523,0.5238095238095238,UNDER,0.4443784547871661,0.4443784547871661,0.5,0.7,0.9361739266353006,0.29121086605116003,0.0,0.0,ELITE,-110
Bryan Abreu,pitcher_strikeouts,underdog,6.5,5.575640001590571,0.3178666547420421,0.5238095238095238,UNDER,0.43248002504171157,0.43248002504171157,0.5,0.7,0.9616805347702166,0.2911353352316849,0.0,0.0,ELITE,-110
Ryan Thompson,pitcher_strikeouts,prizepicks,6.0,8.0510539713257,0.7666546909987695,0.5238095238095238,OVER,0.46361350099765075,0.46361350099765075,0.5,0.7,0.8967551698659286,0.2910234626875003,0.2633360678372476,0.03291700847965595,ELITE,-110
Austin Hedges,hitter_strikeouts,prizepicks,1.5,0.7566355842291346,0.31009669674852613,0.5238095238095238,UNDER,0.4487969368280952,0.4487969368280952,0.5,0.7,0.9263345417350007,0.2910152733661079,0.0,0.0,ELITE,-110
Austin Hedges,hitter_strikeouts,prizepicks,1.5,0.7566355842291346,0.31009669674852613,0.5238095238095238,UNDER,0.4487969368280952,0.4487969368280952,0.5,0.7,0.9263345417350007,0.2910152733661079,0.0,0.0,ELITE,-110
Austin Hedges,hitter_strikeouts,prizepicks,1.5,0.7566355842291346,0.31009669674852613,0.5238095238095238,UNDER,0.4487969368280952,0.4487969368280952,0.5,0.7,0.9263345417350007,0.2910152733661079,0.0,0.0,ELITE,-110
Austin Hedges,hitter_strikeouts,prizepicks,1.5,0.7566355842291346,0.31009669674852613,0.5238095238095238,UNDER,0.4487969368280952,0.4487969368280952,0.5,0.7,0.9263345417350007,0.2910152733661079,0.0,0.0,ELITE,-110
Austin Hedges,hitter_strikeouts,underdog,1.5,0.7566355842291346,0.31009669674852613,0.5238095238095238,UNDER,0.4487969368280952,0.4487969368280952,0.5,0.7,0.9263345417350007,0.2910152733661079,0.0,0.0,ELITE,-110
Bryan Baker,pitcher_strikeouts,underdog,6.5,8.862068299604266,0.7768309189211137,0.5238095238095238,OVER,0.48304084521303503,0.48304084521303503,0.5,0.7,0.8603686971140807,0.29091525585417627,0.3148222020796582,0.03935277525995728,ELITE,-110
A.J. Minter,pitcher_strikeouts,prizepicks,4.5,3.694206648391372,0.2955662662672289,0.5238095238095238,UNDER,0.47931084083881936,0.47931084083881936,0.5,0.7,0.8670148644923475,0.29089873660370746,0.08778532713722591,0.010973165892153238,ELITE,-110
